PERIOD_START_TIME,PLMN name,RNC name,RRC Connection setup SR,Call Setup Success Rate CS -Speech,HSDPA Accessibility,HSUPA Accessibility,CSSR for PS,Soft Handover Success Rate CS and PS,IRAT HO Success Rate CS,3G Traffic CS - Speech,PS HSUPA Volume,PS HSDPA Volume,AVG Nbr of HSDPA Users,AVG Nbr of HSUPA Users,CS drop rate,PS Global RAB Drop Rate,PS HSDPA RAB Drop Rate,PS HSUPA RAB Drop Rate,PS HSDPA Throughput,PS HSUPA Throughput,PS R99 Setup SR User,PS R99 Drop Rate User,PS R99 DL Data Volume,PS R99 UL Data Volume,Packet Loss,RRC Drop rate
2/8 15:00,PLMN,N108,100,99.8111,99.7061,99.7733,98.7526,99.9568,97.546,540.9436,116.0112,772.5335,3835.3,4730.3,0.5142,0.9129,0.5494,0.5128,4566.45,363.2546,99.2754,4.0923,0.1022,0.0514,2.1716,0.48
2/8 15:00,PLMN,N109,99.9933,99.7365,99.7251,99.7607,98.6308,99.9424,92.1053,433.4908,119.8327,887.0292,5617.5,6779.1,0.3308,1.4472,0.3907,0.4102,4492.015,398.0923,100,3.9281,0.0963,0.0683,1.3607,0.66
2/8 15:00,PLMN,N110,99.9985,99.8322,99.5528,99.6409,98.9434,99.9555,99.0772,628.4855,131.761,797.8173,4140.8,5100.1,0.5119,1.2207,0.5222,0.4677,4640.2292,377.7613,100,2.5844,0.4356,0.3776,3.1733,0.78
2/8 15:00,PLMN,N112,99.9986,99.7639,99.7875,99.8092,98.8412,99.9512,96.9466,412.8731,94.4494,584.9957,4184.2,5140,0.305,0.7482,0.4125,0.3982,4369.4711,354.2953,100,2.482,0.1503,0.0647,0.5364,0.68
2/8 15:00,PLMN,N114,100,99.7633,99.7743,99.8324,99.016,99.9705,97.0874,684.6655,96.4364,581.6295,4169.6,5076.2,0.3518,0.7866,0.5481,0.4785,4256.756,314.3215,100,3.5778,0.0452,0.0252,0.4545,0.51
2/8 15:00,PLMN,N115,100,99.885,99.8188,99.854,99.3018,99.9791,97.4457,1360.6716,133.1146,824.953,2207,2726,0.2604,0.5105,0.4236,0.3901,4584.7056,227.6387,100,3.7167,0.1542,0.0728,0.8542,0.38
2/8 15:00,PLMN,N116,100,99.5225,99.4195,99.566,98.8489,99.9557,97.6437,485.6882,128.1314,727.1868,4046.3,4856.2,0.5968,1.4048,0.6978,0.5943,4130.4477,357.0058,100,3.7517,0.1466,0.0871,0.8073,0.84
2/8 15:00,PLMN,N117,99.9994,99.8702,99.809,99.8514,99.0517,99.973,90.2174,988.4829,118.0557,687.8904,2717.4,3414,0.2503,0.586,0.4418,0.4045,4543.2016,276.6061,100,4.1314,0.0756,0.0392,0.1256,0.4
2/8 15:00,PLMN,N118,99.9997,99.7708,99.7407,99.804,99.0816,99.9734,97.3737,1186.2118,169.5396,898.2338,4362,5347.4,0.3433,0.773,0.53,0.4524,3913.2238,313.0421,100,3.2225,0.1054,0.068,0.0536,0.48
2/8 15:00,PLMN,N119,99.9966,99.7656,99.7666,99.8139,99.0052,99.9627,98.6408,642.0299,130.0286,841.0612,4575.6,5499.1,0.3211,0.8175,0.4876,0.4392,4432.2051,366.4332,100,3.6544,0.1023,0.0578,3.4174,0.54
2/8 15:00,PLMN,N120,99.9902,99.8128,99.7976,99.8366,98.9255,99.9807,98.0296,595.2864,109.901,777.4092,3601,4425.2,0.2906,0.6446,0.4405,0.3915,4707.5536,329.9474,100,3.2292,0.1027,0.0437,0.5855,0.44
2/8 15:00,PLMN,N121,100,99.7823,99.7395,99.7936,98.9569,99.9545,97.5,977.7633,120.5606,781.6704,2393.3,2959.2,0.5461,0.8385,0.6344,0.599,4577.7746,233.4941,100,4.1894,0.1077,0.0556,1.2304,0.55
2/8 15:00,PLMN,N122,99.9994,99.8988,99.8513,99.8832,99.1415,99.9766,100,943.1789,92.3778,603.6721,2493.9,3152.1,0.2538,0.5578,0.4267,0.3782,4468.6894,218.4423,100,2.088,0.1067,0.0424,0.1435,0.57
2/8 15:00,PLMN,N123,99.9974,99.8142,99.7905,99.8365,98.9909,99.9728,98.4536,585.0569,122.2552,790.8824,3963.9,4827.2,0.3443,0.706,0.3965,0.3689,4540.7755,344.579,100,2.3758,0.0931,0.0477,1.9226,0.61
2/8 15:00,PLMN,N124,100,99.8026,99.7108,99.756,98.9255,99.9613,98.4,949.7856,182.915,1079.941,4130.6,5047.1,0.3767,0.8598,0.4583,0.4371,4273.3845,345.949,99.3333,1.7746,0.3939,0.3792,0.4035,0.59
2/8 15:00,PLMN,N357,99.9845,96.6926,96.157,96.114,96.352,99.9259,100,7.9901,7.4641,63.4976,3075.4,3484.3,1.083,7.2294,0.6579,0.6807,7225.8767,339.4057,100,16.9955,0.0986,0.0548,,3.27
2/8 15:00,PLMN,N403,99.999,99.7986,99.8291,99.8526,99.0008,99.9774,97.3214,329.6411,129.5221,927.123,4939.2,5848.3,0.2156,1.4549,0.3444,0.3577,4571.2554,363.1605,100,3.447,0.1496,0.1103,0.9873,0.7
2/8 15:00,PLMN,N406,99.9973,99.7115,99.6707,99.7219,98.452,99.9816,98.2689,323.2952,156.2751,984.9943,7524.5,8457.8,0.5547,3.2614,0.5674,0.5564,4996.4997,441.0256,100,3.0376,0.1175,0.0552,6.2772,1.15
2/8 15:00,PLMN,N407,99.9992,99.7602,99.7223,99.7683,98.8069,99.9713,99.124,987.5865,234.6358,1620.3473,6298.3,7460,0.2489,1.8405,0.6286,0.645,4150.7374,364.7886,98.2759,3.008,0.2047,0.1281,6.2583,0.89
2/8 15:00,PLMN,N408,99.9967,99.7633,99.7664,99.8006,98.5658,99.9422,98.1855,1561.0332,220.0422,1569.2222,5205.9,6327.4,0.2863,1.8591,0.5132,0.5295,4387.5199,347.5606,98.4615,3.2558,0.2688,0.1677,4.8492,0.87
2/8 15:00,PLMN,N601,99.9771,99.6459,99.6674,99.7166,98.1711,99.8808,97.9617,232.439,145.2728,903.194,6330.9,7205.8,0.5227,2.4663,0.634,0.6492,4881.6144,428.3061,100,4.5522,0.1161,0.0729,4.2273,1.11
2/8 15:00,PLMN,N602,99.999,99.7589,99.8001,99.8326,98.7722,99.9691,98.0892,643.1782,227.3557,1691.3051,5297.7,6400.2,0.3273,1.4382,0.3671,0.3956,4562.9141,369.0801,99.6785,3.0436,0.1969,0.1424,2.4797,0.61
2/8 15:00,PLMN,N604,100,100,99.7907,99.8069,98.9147,99.9437,100,2.4207,1.4634,13.0085,6273.7,6497.5,0,1.7771,0.4599,0.4568,4566.7182,368.6704,,0,0.0006,0.0003,0.0028,0.86
2/8 16:00,PLMN,N103,99.9997,99.8968,99.8221,99.8616,99.214,99.9789,96.337,2204.3868,155.7116,763.0918,2574.1,3246.6,0.2614,0.5971,0.384,0.3586,4141.2795,227.173,100,2.8795,0.1858,0.0709,0.1485,0.53
2/8 16:00,PLMN,N104,100,99.7919,99.6209,99.7042,98.5212,99.9583,98.1864,404.6053,96.0638,610.7069,5541.3,6542.3,0.4881,0.7868,0.5293,0.4443,4852.3302,481.1375,99.3377,3.1496,0.0806,0.0472,0.8551,0.5
2/8 16:00,PLMN,N105,100,99.7435,99.665,99.743,98.6544,99.9428,98.9347,568.6534,116.6746,670.7943,4836.9,5792.4,0.426,1.2074,0.6698,0.6174,4170.0323,342.4146,99.5283,3.9262,0.0982,0.0721,0.6812,0.8
2/8 16:00,PLMN,N107,99.9997,99.8217,99.7524,99.8099,99.0954,99.9667,94.8315,1589.1382,132.6868,649.1057,2964.7,3705.1,0.3508,0.6448,0.4578,0.4225,4014.5266,264.2349,100,3.1174,0.1255,0.0655,0.3476,0.44
2/8 16:00,PLMN,N108,100,99.7791,99.6822,99.7561,98.7401,99.9347,98.8837,699.3025,114.7419,739.6518,3965.8,4937,0.5383,0.9373,0.5389,0.495,4428.4696,354.755,100,5.0615,0.0999,0.0552,1.3469,0.5
2/8 16:00,PLMN,N109,99.9988,99.732,99.7133,99.7608,98.766,99.9556,98.1132,655.9349,121.7397,812.6867,5623.3,6861.3,0.3098,1.1821,0.3936,0.4169,4235.9427,403.9255,100,3.7694,0.1128,0.0759,0.8007,0.52
2/8 16:00,PLMN,N110,99.9995,99.8462,99.5514,99.6377,98.932,99.9552,97.9232,781.8929,136.2377,769.1884,4152.1,5135.4,0.5303,1.1745,0.5529,0.4919,4478.4254,390.5453,100,2.6816,0.4545,0.3989,1.7952,0.75
2/8 16:00,PLMN,N112,99.9987,99.8582,99.7843,99.8276,98.9432,99.9758,95.8042,502.0041,95.0474,559.1635,4267.7,5238,0.2982,0.7064,0.4116,0.3901,4273.1696,355.5782,100,2.2167,0.0665,0.0492,0.3763,0.71
2/8 16:00,PLMN,N114,100,99.7336,99.7373,99.8074,99.0622,99.9745,96.6245,758.1949,100.7546,578.4578,4509.4,5512,0.3742,0.8192,0.5417,0.4678,4109.8284,329.2082,100,3.2965,0.0439,0.0269,0.5145,0.5
2/8 16:00,PLMN,N115,100,99.8977,99.8198,99.8563,99.2383,99.9765,97.2938,1546.5956,122.7117,749.7008,2125,2652.1,0.2367,0.4898,0.418,0.379,4489.8872,217.471,98.8506,4.142,0.139,0.0672,0.7426,0.38
2/8 16:00,PLMN,N116,100,99.5106,99.4022,99.5371,98.813,99.9549,97.8022,582.355,134.898,720.8267,4231.7,5111.5,0.6035,1.4779,0.6858,0.5879,4070.2546,371.0592,100,3.6072,0.1685,0.0927,0.6496,0.9
2/8 16:00,PLMN,N117,100,99.8648,99.8223,99.8616,99.1304,99.9732,98.7805,1110.2193,114.1499,622.9282,2764.7,3474.6,0.2706,0.596,0.4059,0.3741,4375.7918,266.7774,98.9247,3.5945,0.0987,0.0418,0.0854,0.4
2/8 16:00,PLMN,N118,99.9986,99.7694,99.7185,99.7898,99.0527,99.969,98.8462,1322.7,172.7378,860.1513,4524.4,5575,0.3952,0.82,0.5673,0.4875,3734.3148,319.3037,99.5402,3.3624,0.1137,0.0717,0.0653,0.54
2/8 16:00,PLMN,N119,99.998,99.7891,99.7326,99.7909,98.8982,99.9406,98.9781,887.6539,130.2675,793.871,4606.4,5599.8,0.4383,0.8638,0.5038,0.4459,4297.4193,366.0565,98.6957,3.3831,0.1302,0.0656,2.6283,0.56
2/8 16:00,PLMN,N120,100,99.8114,99.8139,99.858,98.8951,99.9775,90.5512,756.6454,107.8496,731.2025,3619.3,4455.6,0.3298,0.5839,0.4028,0.3581,4615.627,323.4055,100,3.0019,0.1203,0.0572,0.4674,0.43
2/8 16:00,PLMN,N121,99.9562,99.745,99.7419,99.7957,99.0416,99.9501,96.1397,1068.456,116.4011,700.2837,2387.5,2970.6,0.6248,0.8022,0.6379,0.5895,4354.0416,231.0817,100,4.8186,0.1271,0.06,0.9174,0.56
2/8 16:00,PLMN,N122,100,99.884,99.8625,99.8921,99.0926,99.9795,97.2222,1066.1372,96.914,600.1761,2537.3,3208.9,0.265,0.4889,0.3868,0.3441,4472.7324,227.3628,100,2.2521,0.113,0.0545,0.1498,0.57
2/8 16:00,PLMN,N123,99.9983,99.7687,99.7734,99.8246,98.9615,99.9688,97.6852,702.001,119.9725,759.654,4114.7,5029,0.2824,0.6355,0.3852,0.36,4440.3806,340.359,100,3.7631,0.1133,0.0521,1.5277,0.56
2/8 16:00,PLMN,N124,99.9997,99.7858,99.6824,99.7375,98.8878,99.9562,97.8593,1211.2373,183.0966,1020.988,4348.9,5331,0.327,0.867,0.4599,0.4365,4088.5096,344.1301,99.7015,1.7268,0.4183,0.4037,0.4665,0.61
2/8 16:00,PLMN,N357,99.9668,90.2424,94.5832,94.9729,93.7866,99.9208,94.4444,5.6769,6.6023,47.4336,3151,3605.4,2.1148,7.3749,0.7096,0.7226,6492.7075,299.1032,100,18.5472,0.1061,0.0507,,3.41
2/8 16:00,PLMN,N403,100,99.8598,99.8275,99.8492,98.9627,99.9759,99.1228,424.8801,120.446,837.3555,4799.7,5719.2,0.2916,1.24,0.3369,0.3479,4534.0488,339.7598,100,3.2406,0.1481,0.0924,0.6751,0.65
2/8 16:00,PLMN,N406,99.9948,99.8353,99.6512,99.7031,98.5766,99.9788,97.5352,449.8652,150.5605,901.2056,7254.9,8175.3,0.6459,3.2426,0.5651,0.559,4871.822,424.4416,97.1429,3.6958,0.1191,0.0566,5.2502,1.17
2/8 16:00,PLMN,N407,99.9982,99.7587,99.7191,99.7653,98.8033,99.967,98.8325,1156.0898,230.6825,1514.3384,5723,6784.3,0.2287,1.6329,0.5465,0.5666,4145.1707,361.5121,99.0476,3.2222,0.2039,0.1302,3.8518,0.81
2/8 16:00,PLMN,N408,99.995,99.7866,99.7567,99.7937,98.6076,99.9517,98.4184,1800.5678,203.3186,1379.4135,5025,6134,0.3,1.8187,0.5027,0.5256,4262.676,322.4173,97.2603,3.4854,0.2644,0.1798,3.78,0.86
2/8 16:00,PLMN,N601,99.99,99.7063,99.66,99.6886,98.2487,99.8975,98.535,336.9791,149.8564,843.9721,6254.4,7178.1,0.4827,2.4113,0.6292,0.6446,4700.0246,437.5807,100,4.816,0.1522,0.0893,3.2557,1.11
2/8 16:00,PLMN,N602,99.9972,99.7917,99.7679,99.8067,98.8011,99.9747,97.5567,946.4835,225.1387,1535.0545,5256.9,6378.3,0.2533,1.296,0.3582,0.3871,4363.4806,364.7902,99.5146,3.2338,0.2217,0.1606,1.3861,0.57
2/8 16:00,PLMN,N604,100,100,99.7277,99.73,98.6547,99.9402,100,1.9878,1.3423,12.1331,6206.8,6398.1,0,1.6667,0.4933,0.4654,4268.2411,335.8556,,11.3636,0.0004,0.0002,0,0.8
2/8 17:00,PLMN,N103,100,99.9161,99.8344,99.871,99.206,99.9771,99.115,2137.8998,161.2057,763.5093,2556.6,3236.3,0.2325,0.569,0.3766,0.3428,4183.6189,237.8847,100,3.2647,0.1749,0.0791,0.0995,0.49
2/8 17:00,PLMN,N104,99.9994,99.6706,99.564,99.6665,98.3934,99.9548,98.5345,416.749,100.2496,617.3618,5802.1,6871.9,0.4878,0.8971,0.5726,0.4826,4808.0151,499.7311,99.2248,3.5635,0.0873,0.0523,0.8183,0.55
2/8 17:00,PLMN,N105,100,99.7245,99.6105,99.7083,98.6004,99.9546,98.5386,545.1196,129.6195,654.5314,5340.3,6378.5,0.5228,1.2128,0.7882,0.7182,3986.7815,650.2952,98.3936,5.2254,0.1078,0.0731,0.7629,0.77
2/8 17:00,PLMN,N107,99.9988,99.8545,99.7463,99.8103,99.0887,99.969,94.7644,1333.0181,131.9595,630.5746,2946.7,3690.3,0.3071,0.5695,0.4748,0.4345,3983.4314,265.297,99.6815,3.4919,0.1434,0.0866,0.2378,0.41
2/8 17:00,PLMN,N108,99.999,99.7235,99.6686,99.7555,98.563,,98.7097,389.6576,116.834,755.9688,4169.5,5194,0.6404,1.0645,0.5526,0.5106,4397.5535,359.4004,100,4.1667,0.1339,0.069,1.5593,0.55
2/8 17:00,PLMN,N109,99.9988,99.7567,99.6741,99.7307,98.7828,99.9544,96.3855,723.8434,132.2592,827.8251,5965.2,7306.1,0.3288,1.1435,0.3984,0.4236,4206.1046,438.0686,100,3.6012,0.0722,0.0483,0.8608,0.53
2/8 17:00,PLMN,N110,99.9815,99.742,99.492,99.5802,98.9054,99.9513,98.1434,771.9288,138.0358,752.5494,4298.5,5340.6,0.5452,1.1288,0.5659,0.4948,4436.4174,394.1491,100,2.3654,0.4806,0.4365,2.3487,0.69
2/8 17:00,PLMN,N112,100,99.8252,99.7886,99.8306,99.0304,99.9726,96.319,524.2962,101.8731,569.0588,4565.8,5617.4,0.3431,0.7392,0.4378,0.4065,4172.3676,378.8609,100,2.0202,0.0743,0.057,0.4249,0.67
2/8 17:00,PLMN,N114,100,99.8048,99.7133,99.7937,98.9859,99.9703,98.2659,435.664,107.5846,584.3105,4874.8,5946.9,0.4252,0.9904,0.5397,0.474,4045.9649,350.425,100,3.0672,0.0455,0.0309,1.3202,0.56
2/8 17:00,PLMN,N115,100,99.9231,99.8068,99.8514,99.3471,99.9752,99.0621,1536.6639,125.4542,726.8907,2101.5,2626.6,0.2034,0.4143,0.4318,0.3939,4412.6335,231.8791,100,4.7227,0.1415,0.0687,0.6273,0.33
2/8 17:00,PLMN,N116,99.9994,99.5865,99.3312,99.5129,98.739,99.8751,98.3051,381.9573,146.7453,715.9991,4656,5618.3,0.5888,1.6,0.7669,0.6446,3946.4898,406.4686,99.2754,3.6245,0.2198,0.1253,0.571,0.93
2/8 17:00,PLMN,N117,100,99.8817,99.8277,99.8659,99.1398,99.9749,98.7952,672.5694,115.9103,626.9844,2849.9,3574,0.2479,0.5826,0.3925,0.3654,4439.1516,357.4361,100,3.172,0.084,0.0384,0.0749,0.36
2/8 17:00,PLMN,N118,100,99.8468,99.6835,99.7664,99.0261,99.972,97.449,1303.203,180.8661,882.5815,4794,5880,0.3436,0.8246,0.5542,0.4725,3730.0315,335.271,100,2.9182,0.1211,0.0833,0.1261,0.53
2/8 17:00,PLMN,N119,100,99.8396,99.7574,99.8054,99.0812,,97.4612,203.4067,133.8078,802.0095,4795.7,5828.7,0.3726,0.6574,0.526,0.4628,4243.7652,591.4517,100,2.3438,0.0534,0.0287,3.1919,0.44
2/8 17:00,PLMN,N120,99.9961,99.8014,99.8349,99.872,98.9641,99.9785,98.7603,476.6494,111.4435,718.7122,4027.5,4955.6,0.3804,0.6529,0.4251,0.3672,4556.6347,491.0083,99.3711,3.2528,0.1085,0.0521,0.3859,0.48
2/8 17:00,PLMN,N121,99.9995,99.8153,99.7456,99.8024,98.8252,99.9593,97.026,1070.0154,51.6764,496.3002,2390.7,2979.1,0.5172,0.82,0.6509,0.5962,3009.1485,103.8008,100,4.9903,0.1038,0.0621,1.144,0.56
2/8 17:00,PLMN,N122,100,99.8735,99.8613,99.8892,99.2116,99.9795,96.0784,836.1545,108.7581,495.3227,2686.8,3398.2,0.2684,0.4942,0.4127,0.3638,5936.1154,252.5191,100,2.4126,0.1008,0.052,0.2157,0.49
2/8 17:00,PLMN,N123,100,99.8577,99.7929,99.8324,99.0625,99.9689,97.1564,458.5201,121.3666,756.5199,4209.3,5174.4,0.2611,0.6518,0.4233,0.3821,4397.9233,345.4664,100,3.4603,0.0427,0.0218,1.665,0.48
2/8 17:00,PLMN,N124,100,99.8316,99.6669,99.731,98.9161,99.9691,97.6109,1276.3457,184.6897,1008.7702,4487.9,5497.1,0.3581,0.9175,0.4982,0.4717,4035.6114,345.8533,98.9744,1.5892,0.2526,0.2488,0.5678,0.6
2/8 17:00,PLMN,N357,99.7627,80.2197,95.6989,95.8313,93.1337,99.9384,97.3684,7.0838,6.7334,46.6633,2969.5,3369.5,2.849,6.7236,0.2407,0.2684,6472.2141,317.6285,100,11.9642,0.4484,0.1396,,3.09
2/8 17:00,PLMN,N403,99.9992,99.8035,99.799,99.819,98.9647,99.9718,96.2264,484.4832,128.4772,846.9885,5085.6,6061.2,0.2253,1.2594,0.348,0.3505,4391.74,364.0319,100,3.6377,0.1746,0.1059,0.911,0.67
2/8 17:00,PLMN,N406,99.9903,99.8332,99.5816,99.6729,98.4189,99.9651,98.4661,548.4097,163.7206,742.8113,7932.9,8944.9,0.5362,3.4078,0.6411,0.6289,5078.9675,459.4647,100,3.3011,0.1544,0.0776,5.0889,1.28
2/8 17:00,PLMN,N407,99.9993,99.8035,99.7063,99.7549,98.771,99.9723,99.1607,1412.6747,236.343,1487.0512,6006,7159.2,0.3078,1.7388,0.5594,0.5772,4035.0224,370.4192,97.0711,3.347,0.2424,0.1506,3.1415,0.88
2/8 17:00,PLMN,N408,99.9929,99.7694,99.7444,99.783,98.5028,99.9307,98.3957,2032.3534,226.5027,1378.3973,5296.6,6486.9,0.2835,1.7443,0.4886,0.5094,4153.3375,555.1004,100,3.3307,0.3222,0.222,3.4069,0.79
2/8 17:00,PLMN,N601,99.9963,99.6435,99.6297,99.6863,98.0972,99.8757,95.3578,284.6832,133.8331,645.0927,6714,7688,0.5894,2.5373,0.6804,0.6936,4642.4599,388.2518,100,4.1694,0.0552,0.0356,3.168,1.2
2/8 17:00,PLMN,N602,99.9911,99.806,99.7428,99.7857,98.6355,99.9672,97.733,749.2623,245.0673,1430.9359,6122.5,7491.8,0.2833,1.3411,0.3797,0.4184,4643.7305,1073.0504,99.5146,3.7051,0.2629,0.1877,1.3649,0.61
2/8 17:00,PLMN,N604,100,100,99.7187,99.731,98.8569,99.9584,100,3.565,1.756,12.5592,6901.5,7161.5,0.6098,2.4249,0.5642,0.5394,4239.0583,447.4705,,2.0408,0.0004,0.0002,0,1.21
2/8 18:00,PLMN,N103,99.9989,99.8849,99.8412,99.8752,99.2689,99.9787,96.347,1879.0458,142.3016,720.9231,2374.4,2994.4,0.2555,0.5501,0.3836,0.3553,4218.54,214.688,100,2.5473,0.1589,0.0611,0.1109,0.5
2/8 18:00,PLMN,N104,99.9994,99.6861,99.5763,99.674,98.6886,99.9628,98.7515,430.8561,101.0203,601.7193,6083.6,7157.9,0.5498,0.8234,0.582,0.4841,4632.2669,502.6562,99.3506,3.3427,0.1021,0.0555,1.0249,0.52
2/8 18:00,PLMN,N105,99.9987,99.6467,99.6283,99.7179,98.6917,99.9548,98.5947,482.9995,129.1327,646.22,5453,6523.6,0.454,1.2749,0.8181,0.7304,3888.2974,382.9676,99.6016,4.1714,0.1156,0.0816,1.1664,0.91
2/8 18:00,PLMN,N107,99.9983,99.8415,99.7008,99.7769,99.0272,99.9697,99.0421,1370.2352,137.4677,634.3262,3053.1,3817.7,0.2991,0.7933,0.5778,0.5164,3960.8773,279.7346,99.4595,2.6672,0.1532,0.0804,0.3349,0.53
2/8 18:00,PLMN,N108,100,99.7441,99.6494,99.7367,98.7538,99.9554,97.7255,759.7864,118.4625,730.8862,4330.6,5374.8,0.4597,0.9376,0.583,0.5378,4274.5089,364.2104,100,3.9278,0.1257,0.0709,1.5341,0.5
2/8 18:00,PLMN,N109,99.9978,99.7642,99.6737,99.7209,98.6381,99.9517,97.561,727.734,136.2097,804.411,6279.8,7711.4,0.2658,1.2402,0.4316,0.445,4049.5377,449.8194,99.0741,3.7828,0.1307,0.0869,0.8042,0.57
2/8 18:00,PLMN,N110,100,99.7842,99.5557,99.6458,98.9952,99.9603,97.7069,717.0986,137.5014,744.7351,4499.1,5557.7,0.51,1.1094,0.5481,0.4787,4327.4125,396.8394,100,2.3525,0.538,0.4918,1.7591,0.72
2/8 18:00,PLMN,N112,99.9994,99.7951,99.7711,99.8179,98.9966,99.9724,98.895,541.8943,104.0059,585.7126,4900.5,6032.5,0.3207,0.7226,0.443,0.4201,4114.1566,381.8065,99.5146,2.1409,0.0734,0.0591,0.3708,0.65
2/8 18:00,PLMN,N114,100,99.7181,99.6932,99.7804,98.9336,99.9701,98.0916,826.9299,113.488,592.407,5178.8,6309.1,0.3575,0.9895,0.5926,0.5137,3982.2227,367.5705,99.3548,3.3464,0.0396,0.0276,0.9018,0.55
2/8 18:00,PLMN,N115,100,99.8592,99.8308,99.8643,99.3011,99.9787,97.4811,1464.7147,127.1869,714.3412,2131.8,2649.2,0.2514,0.4414,0.4517,0.4067,4314.7913,238.5131,100,4.1045,0.136,0.0695,0.564,0.35
2/8 18:00,PLMN,N116,99.9989,99.4546,98.8264,98.2184,98.7055,99.9153,98.4795,637.04,150.6247,763.2929,5261.3,6286.9,0.5933,1.5966,0.7565,0.637,3882.7786,415.9997,100,3.4936,0.2258,0.1267,0.7126,0.98
2/8 18:00,PLMN,N117,100,99.8682,99.8196,99.8633,99.1539,99.9769,92.6316,1028.3338,120.4285,610.2268,2840.8,3545.7,0.2713,0.6049,0.4072,0.3784,4363.8434,281.8124,100,3.6786,0.0983,0.0445,0.0926,0.42
2/8 18:00,PLMN,N118,100,99.7982,99.6581,99.7517,98.9732,99.9676,95.2575,1301.4036,182.5361,890.006,5137.6,6295.7,0.3552,0.8659,0.5612,0.4827,3611.7067,338.081,99.681,3.3677,0.1429,0.0975,0.1193,0.56
2/8 18:00,PLMN,N119,99.9982,99.772,99.7475,99.8029,98.9776,99.9656,97.5643,908.5629,132.3733,806.142,5023,6078.6,0.3094,0.8355,0.5216,0.4651,4226.0473,367.4762,100,3.0179,0.1386,0.0742,3.2477,0.48
2/8 18:00,PLMN,N120,99.9973,99.7931,99.7982,99.847,98.8853,99.9636,99.6283,823.7005,113.9704,722.2585,3994.1,4925.3,0.3372,0.6095,0.4425,0.3858,4461.9567,340.2501,100,3.4932,0.1196,0.0578,0.527,0.44
2/8 18:00,PLMN,N121,100,99.8412,99.7575,99.8096,99.1099,99.9504,97.5329,1083.0688,121.4912,713.1602,2532,3132.8,0.4922,0.8316,0.648,0.5879,4259.322,244.6841,99.6,4.3609,0.1286,0.0669,0.9506,0.57
2/8 18:00,PLMN,N122,100,99.8837,99.8644,99.8946,99.1014,99.9769,96.2617,1161.2109,110.3658,628.5078,2760.4,3494.6,0.2309,0.522,0.4017,0.3548,4324.8996,255.7926,100,2.4912,0.0994,0.046,0.1284,0.52
2/8 18:00,PLMN,N123,99.9957,99.8953,99.7775,99.8231,98.9908,99.9734,97.5124,758.8624,125.722,750.8124,4359.8,5330.7,0.3467,0.66,0.4211,0.3804,4278.8969,359.0162,100,2.6726,0.1207,0.0576,1.8133,0.54
2/8 18:00,PLMN,N124,100,99.7739,99.659,99.7188,99.0107,99.9652,98.682,1332.9366,189.5525,1024.7359,4743.4,5817.6,0.3786,0.9152,0.5189,0.4837,3943.8069,354.4618,100,1.7372,0.4778,0.4689,0.6838,0.58
2/8 18:00,PLMN,N357,100,82.4887,95.103,95.3821,86.1725,99.9064,97.6744,8.1598,8.1468,56.8471,3666.7,4137.8,3.0233,7.2827,0.2821,0.3128,6203.9932,377.8614,100,12.9084,0.6641,0.2017,,3.3
2/8 18:00,PLMN,N403,99.9557,99.735,99.2554,98.7185,98.9364,99.8744,96.144,465.5168,130.8954,843.2007,5476.4,6458.6,0.249,1.3753,0.3812,0.3866,4305.8361,367.5403,98.7805,2.8854,0.2146,0.1285,0.6547,0.71
2/8 18:00,PLMN,N406,99.9402,99.7584,99.4512,99.6066,98.4617,99.9196,96.9385,544.1541,171.691,867.3312,8139.4,9167.7,0.64,3.3773,0.6336,0.6271,4673.3423,482.7334,100,3.3975,0.163,0.0855,5.1702,1.29
2/8 18:00,PLMN,N407,99.9981,99.8002,99.7032,99.7523,98.8386,99.9704,98.2718,1387.3117,245.0522,1486.645,6217.3,7399.7,0.257,1.7576,0.5587,0.5745,4041.3203,385.4485,97.3333,3.3124,0.2426,0.1619,3.2592,0.87
2/8 18:00,PLMN,N408,99.9924,99.7813,99.7433,99.7851,98.6153,99.9507,98.152,1947.7059,232.5067,1347.0055,5297.4,6507.6,0.2517,1.6913,0.5147,0.5311,4100.2697,365.0741,99.2248,3.3068,0.3234,0.2154,2.9722,0.77
2/8 18:00,PLMN,N601,99.9897,99.652,99.6024,99.6408,98.3749,99.8628,96.4568,340.0485,163.722,859.9051,7581.3,8661.5,0.4459,2.5565,0.6711,0.6732,4419.2834,472.073,99.0196,4.3003,0.1931,0.1206,3.7006,1.23
2/8 18:00,PLMN,N602,99.9892,99.7712,99.732,99.7784,98.7091,99.9588,98.2946,1052.8026,251.0088,1532.3618,6200.5,7535.1,0.2083,1.5505,0.4106,0.4382,4091.7697,403.8139,97.2477,3.7051,0.3058,0.2166,1.6782,0.69
2/8 18:00,PLMN,N604,100,100,99.8222,99.8219,98.8398,100,100,2.927,2.1274,11.0812,6577.6,6937,0,1.5504,0.3565,0.3572,4418.7911,559.9287,,0,0.0008,0.0004,0,0.65
2/8 19:00,PLMN,N103,100,99.9022,99.8306,99.8665,99.227,99.9747,95.6522,1725.8545,147.4424,773.5495,2378.5,2990.8,0.2462,0.5851,0.4188,0.3801,4294.0946,224.7525,99.3243,2.4314,0.1913,0.0669,0.1079,0.47
